week,소매가,평균기온,최저기온,최고기온,강수량,환율,수출량,수출가,수입량,수입가,생산량,재배면적,물가지수
05월 2주 (2023.05.11 ~ 2023.05.17),"18,660",18.65714286,11.64285714,25.75714286,0.228571429,1325.2,8368.5,55213924,0.25,1660,1284687.5,565.25,111.75
05월 3주 (2023.05.18 ~ 2023.05.24),"18,601",18.22857143,13.24285714,23.77142857,1.514285714,1322.66,"8,369","55,213,924",0,"1,660",1284687.5,565.25,111.75
05월 4주 (2023.05.25 ~ 2023.05.31),"24,063",20.22857143,16.51428571,24.35714286,10.27142857,1305.92,"8,369","55,213,924",0,"1,660",1284687.5,565.25,111.75
06월 1주 (2023.06.01 ~ 2023.06.07),"20,936",20.9,15.82857143,26.38571429,0.728571429,1287.32,4938.5,30957444.5,0.75,7133.5,1284687.5,565.25,112.19
06월 2주 (2023.06.08 ~ 2023.06.14),"18,091",21.52857143,17.3,27.4,2.757142857,1276.15,4938.5,30957444.5,0.75,7133.5,1284687.5,565.25,112.19
06월 3주 (2023.06.15 ~ 2023.06.21),"17,935",22.82857143,17.9,28.4,3.071428571,1308.41,4938.5,30957444.5,0.75,7133.5,1284687.5,565.25,112.19
06월 4주 (2023.06.22 ~ 2023.06.28),"21,267",23.58571429,19.55714286,28.14285714,14.65714286,1315.11,4938.5,30957444.5,0.75,7133.5,1284687.5,565.25,112.19
06월 5주 (2023.06.29 ~ 2023.07.05),"21,339",24.78571429,21.94285714,28.68571429,16.97142857,1297.9,4938.5,30957444.5,0.75,7133.5,1284687.5,565.25,112.25
07월 1주 (2023.07.06 ~ 2023.07.12),"19,454",24.67142857,21.35714286,28.82857143,13.72857143,1268.31,4143.25,26499637.5,0,0,1284687.5,565.25,112.25
07월 2주 (2023.07.13 ~ 2023.07.19),"17,021",24.64285714,22.55714286,27.44285714,39.55714286,1286.19,4143.25,26499637.5,0,0,1284687.5,565.25,112.25
07월 3주 (2023.07.20 ~ 2023.07.26),"18,101",25.74285714,22.75714286,30,9.928571429,1272.83,4143.25,26499637.5,0,0,1284687.5,565.25,112.25
07월 4주 (2023.07.27 ~ 2023.08.02),"17,077",27.87142857,23.58571429,33.2,0.971428571,1304.08,4143.25,26499637.5,0,0,1284687.5,565.25,112.25
08월 1주 (2023.08.03 ~ 2023.08.09),"15,817",28.24285714,24.28571429,33.17142857,4.657142857,1330.3,2630.75,20482708.5,2.5,13180,1284687.5,565.25,114.3
08월 2주 (2023.08.10 ~ 2023.08.16),"16,915",25.58571429,22.34285714,29.84285714,16.01428571,1339.17,2630.75,20482708.5,2.5,13180,1284687.5,565.25,114.3
08월 3주 (2023.08.17 ~ 2023.08.23),"15,928",26.82857143,23.57142857,31.51428571,6.742857143,1323.53,2630.75,20482708.5,2.5,13180,1284687.5,565.25,114.3
08월 4주 (2023.08.24 ~ 2023.08.30),"15,145",24.75714286,21.74285714,28.51428571,14.31428571,1317.55,2630.75,20482708.5,2.5,13180,1284687.5,565.25,114.3
08월 5주 (2023.08.31 ~ 2023.09.06),"15,858",24.57142857,20.81428571,29.58571429,2.685714286,1334.96,2630.75,20482708.5,2.5,13180,1284687.5,565.25,120.23
09월 1주 (2023.09.07 ~ 2023.09.13),"16,327",23.3,18.82857143,28.74285714,3.157142857,1328.46,2890.25,23073101.25,1380.5,1811427,1284687.5,565.25,120.23
09월 2주 (2023.09.14 ~ 2023.09.20),"20,087",22.98571429,20.6,26.44285714,18.82857143,1334.03,2890.25,23073101.25,1380.5,1811427,1284687.5,565.25,120.23
09월 3주 (2023.09.21 ~ 2023.09.27),"22,555",20.38571429,17.08571429,24.57142857,3.914285714,1352.31,2890.25,23073101.25,1380.5,1811427,1284687.5,565.25,120.23
10월 1주 (2023.10.04 ~ 2023.10.04),"21,219",18.35714286,13.85714286,24.01428571,0.871428571,1344.61,3722,26935562.5,0,0,1284687.5,565.25,120.23
10월 1주 (2023.10.05 ~ 2023.10.11),"21,243",15.84285714,11.37142857,21.34285714,0.271428571,1352.21,"3,722","26,935,563",0,0,1284687.5,565.25,123.76
10월 2주 (2023.10.12 ~ 2023.10.18),"19,475",14.91428571,9.485714286,21.71428571,0.3,1349.08,"3,722","26,935,563",0,0,1284687.5,565.25,123.76
10월 3주 (2023.10.19 ~ 2023.10.25),"21,553",13.1,7.657142857,19.51428571,1.071428571,1354.91,3722,26935562.5,0,0,1284687.5,565.25,123.76
10월 4주 (2023.10.26 ~ 2023.11.01),"21,179",14.1,8.585714286,21.01428571,0.471428571,1308.23,3722,26935562.5,0,0,1284687.5,565.25,123.77
11월 1주 (2023.11.02 ~ 2023.11.08),"19,456",15.12857143,10.14285714,20.87142857,5.7,1316.51,4971,31882125,0,0,1284687.5,565.25,123.77
11월 2주 (2023.11.09 ~ 2023.11.15),"19,169",6.157142857,0.842857143,12.07142857,1.114285714,1294.35,4971,31882125,0,0,1284687.5,565.25,123.77
11월 3주 (2023.11.16 ~ 2023.11.22),"16,659",5.971428571,0.4,12.01428571,1.871428571,1302.97,4971,31882125,0,0,1284687.5,565.25,123.77
11월 4주 (2023.11.23 ~ 2023.11.29),"15,887",4.528571429,-0.028571429,9.314285714,0.371428571,1293.4,4971,31882125,0,0,1284687.5,565.25,123.77
11월 5주 (2023.11.30 ~ 2023.12.06),"16,605",2.385714286,-2.928571429,8.242857143,0.371428571,1316.41,4971,31882125,0,0,1284687.5,565.25,117.79
12월 1주 (2023.12.07 ~ 2023.12.13),"18,968",9.471428571,4.671428571,14.32857143,4.942857143,1300.4,6406,43669330,1380,1773766,1284687.5,565.25,117.79
12월 2주 (2023.12.14 ~ 2023.12.20),"18,859",0.028571429,-3.628571429,3.8,8.285714286,1297.25,6406,43669330,1380,1773766,1284687.5,565.25,117.79
12월 3주 (2023.12.21 ~ 2023.12.27),"18,961",-2.942857143,-7,2.114285714,0.228571429,1294.4,6406,43669330,1380,1773766,1284687.5,565.25,117.79
12월 4주 (2023.12.28 ~ 2024.01.03),"19,065",2.814285714,-0.914285714,7.214285714,1.028571429,1314.16,6406,43669330,1380,1773766,1284687.5,565.25,117.79
01월 1주 (2024.01.04 ~ 2024.01.10),"18,566",0.7,-3.871428571,5.4,0.385714286,1313.22,6041.75,64091230,0,0,0,565.25,119.27
01월 2주 (2024.01.11 ~ 2024.01.17),"17,567",1.3,-3.928571429,6.685714286,0.885714286,1333.66,6041.75,64091230,0,0,0,565.25,119.27
01월 3주 (2024.01.18 ~ 2024.01.24),"16,939",0.171428571,-2.414285714,3.514285714,3.028571429,1336.75,"6,042","64,091,230",0,0,0,565.25,119.27
01월 4주 (2024.01.25 ~ 2024.01.31),"17,100",0.142857143,-5.142857143,6.457142857,0.085714286,1337.76,"6,042","64,091,230",0,0,0,565.25,119.27
02월 1주 (2024.02.01 ~ 2024.02.07),"17,913",3.357142857,0.457142857,6.828571429,2.757142857,1330.07,4299.5,60399070,0.25,332.935,0,565.25,122.71
02월 2주 (2024.02.08 ~ 2024.02.14),"18,728",3.9,-1.8,10.31428571,0.314285714,1331.29,4299.5,60399070,0.25,332.935,0,565.25,122.71
02월 3주 (2024.02.15 ~ 2024.02.21),"18,091",5.928571429,1.314285714,11.14285714,9.842857143,1329.95,4299.5,60399070,0.25,332.935,0,565.25,122.71
02월 4주 (2024.02.22 ~ 2024.02.28),"20,349",3.2,0,7,1.471428571,1330.52,4299.5,60399070,0.25,332.935,0,565.25,122.71
02월 5주 (2024.02.29 ~ 2024.03.06),"24,831",3.642857143,-0.757142857,8.057142857,1.128571429,1316,4299.5,60399070,0.25,332.935,0,565.25,125.98
03월 1주 (2024.03.07 ~ 2024.03.13),"29,865",4.285714286,-1.171428571,10.14285714,0.214285714,1330.63,5879.25,77965713,0,0,0,565.25,125.98
03월 2주 (2024.03.14 ~ 2024.03.20),"26,789",8.214285714,1.828571429,14.82857143,0.257142857,1343.43,5879.25,77965713,0,0,0,565.25,125.98
03월 3주 (2024.03.21 ~ 2024.03.27),"27,959",9.3,4.071428571,14.72857143,4.628571429,1345.09,5879.25,77965713,0,0,0,565.25,125.98
03월 4주 (2024.03.28 ~ 2024.04.03),"31,240",11.27142857,5.457142857,17.11428571,7.342857143,1350.91,5879.25,77965713,0,0,0,565.25,125.98
04월 1주 (2024.04.04 ~ 2024.04.09),"33,926",13.27142857,7.542857143,19.5,0.071428571,1379.69,10816.975,78738050.53,1380.25,1838704.133,0,565.25,126.54
04월 2주 (2024.04.11 ~ 2024.04.17),"37,328",15.87142857,9.714285714,22.68571429,2.628571429,1374.3,10816.975,78738050.53,1380.25,1838704.133,0,565.25,126.54
04월 3주 (2024.04.18 ~ 2024.04.24),"34,821",15.11428571,10.72857143,19.98571429,2.885714286,1376.43,10816.975,78738050.53,1380.25,1838704.133,0,565.25,126.54
04월 4주 (2024.04.25 ~ 2024.04.30),"33,520",16.31428571,10.81428571,22.91428571,2.085714286,1354.63,10816.975,78738050.53,1380.25,1838704.133,0,565.25,126.54
05월 1주 (2024.05.02 ~ 2024.05.08),"33,560",15.98571429,10.75714286,21.47142857,9.885714286,1369.65,19710.3,98915678.55,0.075,1024.0425,0,565.25,123.54
05월 2주 (2024.05.09 ~ 2024.05.14),"30,323",16.75714286,9.871428571,23.85714286,4.285714286,1351.76,"19,710","98,915,679",0,"1,024",0,565.25,123.54
05월 3주 (2024.05.16 ~ 2024.05.22),"23,036",18.44285714,11.85714286,25.41428571,0.514285714,1365.93,"19,710","98,915,679",0,"1,024",0,565.25,123.54
05월 4주 (2024.05.23 ~ 2024.05.29),"22,564",19.42857143,13.91428571,25.32857143,1.857142857,1381.68,"19,710","98,915,679",0,"1,024",0,565.25,123.54
05월 5주 (2024.05.30 ~ 2024.06.05),"24,990",19.58571429,14.07142857,25.67142857,0.185714286,1378.8,19710.3,98915678.55,0.075,1024.0425,0,565.25,121.9
06월 1주 (2024.06.07 ~ 2024.06.12),"22,951",22.24285714,17.02857143,28.15714286,2.057142857,1381.84,12779.6,60714076.88,0,0,0,565.25,121.9
06월 2주 (2024.06.13 ~ 2024.06.19),"20,040",24.34285714,18.05714286,31.1,0.6,1387.01,12779.6,60714076.88,0,0,0,565.25,121.9
06월 3주 (2024.06.20 ~ 2024.06.26),"19,308",23.51428571,19.4,28.2,5.571428571,1380.73,12779.6,60714076.88,0,0,0,565.25,121.9
06월 4주 (2024.06.27 ~ 2024.07.03),"19,167",24.07142857,20.35714286,28.31428571,17.65714286,1376.57,12779.6,60714076.88,0,0,0,565.25,121.9
07월 1주 (2024.07.04 ~ 2024.07.10),"19,495",25.38571429,22.62857143,28.68571429,20.14285714,1373.67,19061.575,61186338.4,0,0,0,565.25,119.5
07월 2주 (2024.07.11 ~ 2024.07.17),"18,556",24.81428571,21.92857143,28.71428571,10.65714286,1388.79,19061.575,61186338.4,0,0,0,565.25,119.5
07월 3주 (2024.07.18 ~ 2024.07.24),"18,528",26.88571429,24.1,30.34285714,13.12857143,1383.72,19061.575,61186338.4,0,0,0,565.25,119.5
07월 4주 (2024.07.25 ~ 2024.07.31),"18,177",28.4,25.2,32.6,2.871428571,1356.63,19061.575,61186338.4,0,0,0,565.25,119.5
08월 1주 (2024.08.01 ~ 2024.08.07),"18,028",28.84285714,25.15714286,33.9,2.9,1364.19,"3,917.56","16,858,387.18",,,,,120.59
08월 2주 (2024.08.08 ~ 2024.08.14),"18,759",28.14285714,24,33.44285714,0.928571429,1349.11,"3,917.56","16,672,031.56",,,,,120.59
08월 3주 (2024.08.16 ~ 2024.08.21),"18,668",28.04285714,24.34285714,33.04285714,5.971428571,1323.43,"3,917.56","16,354,683.25",,,,,120.59
08월 4주 (2024.08.22 ~ 2024.08.28),"18,625",27.2,23.7,31.8,2.171428571,1336.56,"3,917.56","16,516,941.17",,,,,120.59
08월 5주 (2024.08.29 ~ 2024.09.04),"17,955",25.82,21.38571429,31.11428571,0.814285714,1337.26,"3,917.56","16,525,591.63",,,,,132.89
